StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ProID,AC1,AC100_NC,AC60_NC,AC30_NC,AC3,PV_AC1,Interest,Intention,Distrust1,Distrust2,Ben1,Ben2,Ben3,Ben4,SN1,SN2,SN3,TB1,TB2,SB1,SB2,SB3,SB4,cns1,cns2,cns3,cijm1,cijm2,cijm3,penv_nature,penv_localcom,penv_world,penv_futuregen,penv_worrycc,penv_impcom,penv_impworld,bill,CCA_aware,home,have_solar,pv_ads,Zip,birth_year_1,edu,inc,ideology,ideology_7_TEXT,politics,politics_4_TEXT,gender,gender_4_TEXT,race,race_7_TEXT,PROLIFIC_PID,Condition
8/11/2023 8:40,8/11/2023 8:46,IP Address,24.187.9.218,100,370,TRUE,8/11/2023 8:46,R_OwHvaTs5xv8Wy9X,,,,,41.0139,-74.3353,anonymous,EN,63f919b924be75908b13bc1b,New Electricity Provider,,,TRUE,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,60,No,Yes,No,No,7420,1988,Bachelor's degree,"$150,000 or more",Liberal,,Democrat,,Male,,White or Caucasian,,63f919b924be75908b13bc1b,6
8/11/2023 8:25,8/11/2023 8:46,IP Address,71.244.152.13,100,1297,TRUE,8/11/2023 8:46,R_2Rb8zBKc9REiPdV,,,,,39.2726,-76.8614,anonymous,EN,60cb71bff8a2183f0d5c659d,Your Current Electricity Provider,,TRUE,,"Solar,Wind",Installation,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Don't know,Neither agree nor disagree,Don't know,Agree,Agree,Somewhat disagree,Disagree,Don't know,Don't know,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Somewhat agree,Agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,0,No,No,No,No,21042,1996,Bachelor's degree,"$150,000 or more",Moderate or Middle of the Road,,Democrat,,Female,,Black or African American,,60cb71bff8a2183f0d5c659d,2
8/11/2023 8:43,8/11/2023 8:47,IP Address,174.208.44.93,100,238,TRUE,8/11/2023 8:47,R_SPGMbuXbOfUCwzn,,,,,42.9685,-78.7492,anonymous,EN,614ea7157012d9aedd361732,Your Current Electricity Provider,,,TRUE,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Somewhat disagree,Somewhat disagree,Disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Disagree,Somewhat agree,Disagree,Somewhat agree,Strongly agree,Strongly agree,Agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,90,Yes,Yes,No,Yes,14223,1989,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.","$100,000 - $149,999",Liberal,,Democrat,,Male,,White or Caucasian,,614ea7157012d9aedd361732,3
8/11/2023 8:43,8/11/2023 8:47,IP Address,4.26.26.210,100,247,TRUE,8/11/2023 8:47,R_2P53XMgEwKgVpWd,,,,,42.781,-73.9115,anonymous,EN,5cfe7510d987a800178eab1a,Community Center,,TRUE,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Somewhat disagree,Strongly disagree,Strongly disagree,Disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Agree,Neither agree nor disagree,79,No,Yes,No,Yes,12345,1986,Bachelor's degree,"$75,000 - $99,999",Moderate or Middle of the Road,,Independent,,Male,,Hispanic or Latin American,,5cfe7510d987a800178eab1a,5
8/11/2023 8:30,8/11/2023 8:47,IP Address,66.66.26.10,100,1061,TRUE,8/11/2023 8:47,R_2xznQp6vUFhXSAE,,,,,43.3238,-73.6772,anonymous,EN,60ce10a00e94f4536eb3173e,New Electricity Provider,,,,"Solar,Wind","Installation,Maintenance,Troubleshooting,Financing",Agree,Somewhat agree,Agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,1000,Yes,Yes,No,Yes,90011,2001,Bachelor's degree,"$25,000 - $49,999",Conservative,,Independent,,Male,,White or Caucasian,,60ce10a00e94f4536eb3173e,7
8/11/2023 8:40,8/11/2023 8:47,IP Address,174.195.116.168,100,463,TRUE,8/11/2023 8:47,R_DDjPlfrqznecr73,,,,,32.213,-110.8279,anonymous,EN,5fbd1b3f7610c105872121e6,Your Current Electricity Provider,,TRUE,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Don't know,Somewhat disagree,Don't know,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,150,Not Sure,Yes,No,No,85713,1970,Bachelor's degree,"$50,000 - $74,999",Conservative,,Republican,,Female,,White or Caucasian,,5fbd1b3f7610c105872121e6,2
8/11/2023 8:35,8/11/2023 8:48,IP Address,208.53.69.118,100,810,TRUE,8/11/2023 8:48,R_1DTG2AnNCHficvX,,,,,39.6054,-121.5751,anonymous,EN,6400d9235287137e7b62fd29,New Electricity Provider,TRUE,,,Biomass,Installation,Strongly agree,Neither agree nor disagree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Don't know,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,50,Not Sure,Yes,No,No,95965,1990,Some college but no degree,"Less than $25,000",Liberal,,Independent,,Female,,White or Caucasian,,6400d9235287137e7b62fd29,4
8/11/2023 8:37,8/11/2023 8:48,IP Address,71.162.115.67,100,660,TRUE,8/11/2023 8:48,R_2zTHwaIeKU0OgTx,,,,,42.2878,-71.3587,anonymous,EN,6412794fafa4f3aa2564ac74,New Electricity Provider,,,TRUE,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Somewhat disagree,Agree,Strongly disagree,Strongly disagree,Disagree,Somewhat disagree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Don't know,Don't know,Strongly agree,Strongly agree,Don't know,Strongly agree,Strongly agree,400,No,Yes,No,No,1602,1974,Bachelor's degree,"$100,000 - $149,999",Liberal,,Democrat,,Female,,Black or African American,,6412794fafa4f3aa2564ac74,6
8/11/2023 8:43,8/11/2023 8:48,IP Address,75.76.59.36,100,330,TRUE,8/11/2023 8:48,R_1WU1hMVCH6sChfb,,,,,41.2463,-81.831,anonymous,EN,6413577c3565b8c76d846034,Your Current Electricity Provider,TRUE,,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Disagree,Disagree,Disagree,Somewhat disagree,Somewhat disagree,Disagree,Somewhat disagree,Somewhat agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,130,Yes,Yes,No,Yes,44212,1993,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.","$100,000 - $149,999",Very Conservative,,Republican,,Male,,White or Caucasian,,6413577c3565b8c76d846034,1
8/11/2023 8:40,8/11/2023 8:48,IP Address,69.136.117.30,100,511,TRUE,8/11/2023 8:48,R_vGG7C2QggN7c0eJ,,,,,32.1943,-110.9767,anonymous,EN,5fd0ceb0bb24d90009e6fc4f,New Electricity Provider,TRUE,,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Agree,Agree,Disagree,Somewhat agree,Agree,Agree,Neither agree nor disagree,Agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Somewhat agree,Strongly agree,Don't know,Neither agree nor disagree,Agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,175,No,Yes,No,Yes,85713,1948,Bachelor's degree,"$50,000 - $74,999",Very Conservative,,Republican,,Male,,White or Caucasian,,5fd0ceb0bb24d90009e6fc4f,4
8/11/2023 8:43,8/11/2023 8:49,IP Address,67.167.120.194,100,336,TRUE,8/11/2023 8:49,R_2f8Q3x1bwn3JBbl,,,,,42.0807,-88.517,anonymous,EN,5e0f69380fb798000a199566,New Electricity Provider,,,TRUE,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Don't know,Somewhat agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,100,No,Yes,No,Yes,60102,1979,Associates or technical degree,"Less than $25,000",Very Liberal,,Democrat,,Male,,White or Caucasian,,5e0f69380fb798000a199566,6
8/11/2023 8:45,8/11/2023 8:49,IP Address,172.58.167.167,100,253,TRUE,8/11/2023 8:49,R_3KNr13xgAFG0jfb,,,,,41.8783,-87.6907,anonymous,EN,6445af97679d97a6911943d4,New Electricity Provider,,,,None of the above,Installation,Strongly agree,Strongly agree,Disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Agree,Somewhat agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Agree,Disagree,Somewhat disagree,Agree,Agree,Somewhat agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,225,Yes,Yes,Yes,Yes,61822,1967,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.","$150,000 or more",Liberal,,Democrat,,Male,,White or Caucasian,,6445af97679d97a6911943d4,7
8/11/2023 8:46,8/11/2023 8:49,IP Address,47.144.3.21,100,179,TRUE,8/11/2023 8:49,R_11hCoePhwFmPe3l,,,,,34.2268,-119.0488,anonymous,EN,6102ced1a983f0479d576146,Your Current Electricity Provider,,,TRUE,"Solar,Wind,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Agree,Agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,150,No,Yes,No,Yes,93010,1992,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.","$150,000 or more",Liberal,,Democrat,,Female,,White or Caucasian,,6102ced1a983f0479d576146,3
8/11/2023 8:45,8/11/2023 8:50,IP Address,96.18.18.65,100,267,TRUE,8/11/2023 8:50,R_23dTzG0yPOmfabe,,,,,32.8273,-109.6266,anonymous,EN,641cc66ba3e5b3a4231e6e0b,Your Current Electricity Provider,,TRUE,,"Solar,Wind,Biomass","Installation,Troubleshooting,Financing",Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Strongly disagree,Somewhat disagree,Disagree,Agree,Agree,Strongly agree,Somewhat agree,Agree,Somewhat agree,Agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Somewhat agree,Agree,Disagree,Disagree,Disagree,320,No,Yes,No,No,85543,1967,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.","$75,000 - $99,999",Conservative,,Republican,,Male,,White or Caucasian,,641cc66ba3e5b3a4231e6e0b,2
8/11/2023 8:48,8/11/2023 8:50,IP Address,98.149.15.211,100,128,TRUE,8/11/2023 8:50,R_O8Qkn1p5bEXDEd3,,,,,33.7518,-117.9932,anonymous,EN,63ee5e103b44d07673cc8bd6,New Electricity Provider,,,,Solar,"Installation,Maintenance,Troubleshooting",Somewhat agree,Agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Don't know,Somewhat agree,Somewhat agree,Somewhat disagree,Agree,Agree,Neither agree nor disagree,Somewhat agree,Disagree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Don't know,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,300,No,Yes,Yes,No,92626,1998,Bachelor's degree,"$75,000 - $99,999",Liberal,,Democrat,,Female,,Asian,,63ee5e103b44d07673cc8bd6,7
8/11/2023 8:45,8/11/2023 8:50,IP Address,98.36.226.2,100,321,TRUE,8/11/2023 8:50,R_2w5owDS6Nw3uXiB,,,,,38.596,-121.2127,anonymous,EN,5bd0d9bf25db7b0001786a5b,,,,,,"Installation,Maintenance,Troubleshooting,Financing",Agree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Agree,Somewhat agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Somewhat disagree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Agree,250,No,Yes,No,Yes,95742,1975,Bachelor's degree,"$150,000 or more",Conservative,,Republican,,Male,,White or Caucasian,,5bd0d9bf25db7b0001786a5b,8
8/11/2023 8:46,8/11/2023 8:50,IP Address,73.163.208.83,100,242,TRUE,8/11/2023 8:50,R_2y8AgCQAeVS32y1,,,,,39.4777,-77.3439,anonymous,EN,63c3068bd61c16717eeea2e5,New Electricity Provider,,TRUE,,"Solar,Wind","Installation,Maintenance,Troubleshooting,Financing",Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,250,Yes,Yes,No,Yes,21793,1965,Bachelor's degree,"$50,000 - $74,999",Liberal,,Democrat,,Female,,White or Caucasian,,63c3068bd61c16717eeea2e5,5
8/11/2023 8:40,8/11/2023 8:50,IP Address,172.250.110.246,100,629,TRUE,8/11/2023 8:50,R_1Qoc5u0LJt5xmzT,,,,,34.2827,-118.8875,anonymous,EN,63fa2f029381a13d9f2a36a8,Your Current Electricity Provider,,,TRUE,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Disagree,Disagree,Somewhat agree,Agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Agree,Somewhat agree,Strongly agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,25,No,Yes,No,No,93021,1970,Some college but no degree,"$25,000 - $49,999",Liberal,,Democrat,,Female,,White or Caucasian,,63fa2f029381a13d9f2a36a8,3
8/11/2023 8:45,8/11/2023 8:51,IP Address,64.112.215.249,100,352,TRUE,8/11/2023 8:51,R_24C2NJhetBBRGy3,,,,,41.9979,-83.9586,anonymous,EN,6112fe4912ec0b56918288fe,New Electricity Provider,TRUE,,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting",Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Disagree,Disagree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,150,No,Yes,No,No,49286,1962,Associates or technical degree,"$50,000 - $74,999",Very Conservative,,Republican,,Male,,White or Caucasian,,6112fe4912ec0b56918288fe,4
8/11/2023 8:47,8/11/2023 8:51,IP Address,72.251.170.83,100,230,TRUE,8/11/2023 8:51,R_3nq7dOFMD1fLpQa,,,,,38.768,-121.3349,anonymous,EN,5debce5335575a2bed69acc6,,,,,,"Installation,Maintenance,Troubleshooting,Financing",Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Disagree,Disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,250,Not Sure,Yes,No,Yes,95758,1964,Associates or technical degree,"$100,000 - $149,999",Moderate or Middle of the Road,,Independent,,Male,,White or Caucasian,,5debce5335575a2bed69acc6,8
8/11/2023 8:41,8/11/2023 8:51,IP Address,71.219.196.202,100,608,TRUE,8/11/2023 8:51,R_3irK3UhMzRsVYeK,,,,,36.9858,-79.8828,anonymous,EN,57c640dc0360fe0001ca1b1a,Your Current Electricity Provider,,TRUE,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Strongly agree,Strongly disagree,Strongly disagree,Disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Don't know,Somewhat agree,Strongly agree,Agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Somewhat agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,100,No,Yes,No,No,24171,1972,Some college but no degree,"Less than $25,000",Liberal,,Democrat,,Female,,White or Caucasian,,57c640dc0360fe0001ca1b1a,5
8/11/2023 8:47,8/11/2023 8:51,IP Address,23.113.24.52,100,273,TRUE,8/11/2023 8:51,R_2v8M3l7fuWdmBhO,,,,,32.7404,-117.1355,anonymous,EN,63161c28f7f6c1d0f60b054f,Your Current Electricity Provider,TRUE,,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Strongly agree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,150,Not Sure,Yes,No,Yes,92103,1977,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.","$150,000 or more",Very Liberal,,Democrat,,Female,,"White or Caucasian,American Indian/Native American or Alaska Native",,63161c28f7f6c1d0f60b054f,1
8/11/2023 8:47,8/11/2023 8:52,IP Address,75.197.81.18,100,309,TRUE,8/11/2023 8:52,R_2dum8x3FfrG9LOU,,,,,42.3344,-83.1756,anonymous,EN,6146b99c248d3ffdaa898d36,,,,,,"Installation,Maintenance,Troubleshooting,Financing",Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Somewhat disagree,Disagree,Disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,280,No,Yes,No,No,48192,1983,Associates or technical degree,"$100,000 - $149,999",Moderate or Middle of the Road,,Independent,,Female,,White or Caucasian,,6146b99c248d3ffdaa898d36,8
8/11/2023 8:49,8/11/2023 8:53,IP Address,63.155.9.51,100,229,TRUE,8/11/2023 8:53,R_2vdcnRj5KipYmHm,,,,,44.0563,-122.9164,anonymous,EN,5eb5f6d5e38e9f4e6c8dde3f,New Electricity Provider,,TRUE,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,150,No,Yes,No,No,97404,1998,Bachelor's degree,"$50,000 - $74,999",Very Liberal,,Democrat,,Female,,White or Caucasian,,5eb5f6d5e38e9f4e6c8dde3f,5
8/11/2023 8:51,8/11/2023 8:53,IP Address,67.150.12.48,100,168,TRUE,8/11/2023 8:53,R_277skuqmKO7Cc5U,,,,,33.784,-118.1854,anonymous,EN,567adef5b7d79a0012b26b95,New Electricity Provider,,,TRUE,Biomass,"Installation,Maintenance,Troubleshooting,Financing",Neither agree nor disagree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Don't know,Don't know,Strongly disagree,Strongly agree,Don't know,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,82,No,Yes,No,No,90813,1984,Bachelor's degree,"$150,000 or more",Liberal,,Democrat,,Male,,White or Caucasian,,567adef5b7d79a0012b26b95,6
8/11/2023 8:39,8/11/2023 8:54,IP Address,98.109.138.225,100,902,TRUE,8/11/2023 8:54,R_Thf2UTh6s5TaBH3,,,,,40.6679,-74.1178,anonymous,EN,58adfc6e7cf56d0001f931a2,Your Current Electricity Provider,,TRUE,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Agree,Strongly agree,Strongly agree,Somewhat disagree,Agree,Agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,400,No,Yes,Yes,Yes,7092,1997,Bachelor's degree,"$75,000 - $99,999",Very Liberal,,Democrat,,Male,,Black or African American,,58adfc6e7cf56d0001f931a2,2
8/11/2023 8:45,8/11/2023 8:54,IP Address,76.94.157.139,100,552,TRUE,8/11/2023 8:54,R_3iF1epNduqaJtqk,,,,,34.0526,-118.2122,anonymous,EN,630d38824bad7ea1700632d0,New Electricity Provider,,,TRUE,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Don't know,Don't know,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,400,Not Sure,Yes,No,Yes,20002,1994,Bachelor's degree,"$50,000 - $74,999",Liberal,,Democrat,,Male,,Black or African American,,630d38824bad7ea1700632d0,6
8/11/2023 8:49,8/11/2023 8:54,IP Address,172.56.240.96,100,286,TRUE,8/11/2023 8:54,R_QamuLx8ATDWnbvb,,,,,32.7203,-117.1552,anonymous,EN,60430fc782b5752a7ae8d797,Your Current Electricity Provider,,TRUE,,Wind,"Installation,Maintenance,Troubleshooting,Financing",Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Somewhat disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,100,Not Sure,Yes,Yes,Yes,92115,1981,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.","$150,000 or more",Very Liberal,,Democrat,,Female,,"White or Caucasian,Asian",,60430fc782b5752a7ae8d797,2
8/11/2023 8:50,8/11/2023 8:54,IP Address,174.105.5.144,100,235,TRUE,8/11/2023 8:54,R_2EtRQGgL9sFgYHy,,,,,39.8199,-84.0297,anonymous,EN,59d75f1b8fd07a0001841feb,Your Current Electricity Provider,TRUE,,,"Solar,Wind,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Somewhat agree,Neither agree nor disagree,Disagree,Somewhat disagree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Somewhat agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,999,No,Yes,No,Yes,45014,1954,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.","$75,000 - $99,999",Moderate or Middle of the Road,,Republican,,Male,,White or Caucasian,,59d75f1b8fd07a0001841feb,1
